2022-11-27,22200296,Final,1610612752,1610612763,2022,1610612752,123,0.506,0.833,0.333,30,42,1610612763,127,0.484,0.742,0.375,32,50,0
2022-11-27,22200297,Final,1610612753,1610612755,2022,1610612753,103,0.456,0.76,0.3,21,26,1610612755,133,0.649,0.815,0.407,32,43,0
2022-11-27,22200298,Final,1610612749,1610612742,2022,1610612749,124,0.558,0.733,0.459,28,40,1610612742,115,0.513,0.64,0.415,23,32,1
2022-11-26,22200286,Final,1610612761,1610612742,2022,1610612761,105,0.432,0.808,0.308,20,48,1610612742,100,0.479,0.792,0.282,28,34,1
2022-11-26,22200287,Final,1610612745,1610612760,2022,1610612745,118,0.523,0.714,0.5,25,53,1610612760,105,0.392,0.826,0.227,19,41,1
2022-11-26,22200288,Final,1610612759,1610612747,2022,1610612759,138,0.505,0.7,0.486,33,47,1610612747,143,0.58,0.865,0.515,25,39,0
2022-11-26,22200289,Final,1610612756,1610612762,2022,1610612756,113,0.457,0.767,0.273,23,48,1610612762,112,0.506,0.76,0.406,20,40,1
2022-11-25,22200272,Final,1610612766,1610612750,2022,1610612766,110,0.449,0.688,0.32,24,55,1610612750,108,0.427,0.944,0.22,24,45,1
2022-11-25,22200273,Final,1610612753,1610612755,2022,1610612753,99,0.425,0.815,0.257,20,35,1610612755,107,0.476,0.833,0.389,25,47,0
2022-11-25,22200274,Final,1610612752,1610612757,2022,1610612752,129,0.438,0.857,0.317,27,44,1610612757,132,0.494,0.745,0.313,24,48,0
2022-11-25,22200275,Final,1610612738,1610612758,2022,1610612738,122,0.494,0.889,0.432,27,38,1610612758,104,0.414,0.885,0.25,20,45,1
2022-11-25,22200276,Final,1610612754,1610612751,2022,1610612754,128,0.5,0.789,0.353,28,41,1610612751,117,0.534,0.8,0.366,27,38,1
2022-11-25,22200277,Final,1610612748,1610612764,2022,1610612748,110,0.472,0.826,0.269,24,47,1610612764,107,0.43,0.8,0.282,27,45,1
2022-11-25,22200278,Final,1610612745,1610612737,2022,1610612745,128,0.471,0.829,0.343,25,59,1610612737,122,0.476,0.806,0.385,14,28,1
2022-11-25,22200279,Final,1610612763,1610612740,2022,1610612763,132,0.516,0.741,0.474,26,46,1610612740,111,0.43,0.871,0.323,26,41,1
2022-11-25,22200280,Final,1610612749,1610612739,2022,1610612749,117,0.506,0.72,0.469,27,43,1610612739,102,0.391,0.846,0.364,12,41,1
2022-11-25,22200281,Final,1610612760,1610612741,2022,1610612760,123,0.463,0.875,0.241,24,50,1610612741,119,0.436,0.826,0.364,25,47,1
2022-11-25,22200282,Final,1610612759,1610612747,2022,1610612759,94,0.38,0.75,0.182,21,50,1610612747,105,0.482,0.85,0.296,28,49,0
2022-11-25,22200283,Final,1610612756,1610612765,2022,1610612756,108,0.483,0.654,0.241,25,43,1610612765,102,0.424,0.938,0.346,21,49,1
2022-11-25,22200284,Final,1610612744,1610612762,2022,1610612744,129,0.515,0.833,0.444,33,49,1610612762,118,0.474,0.882,0.244,28,42,1
2022-11-25,22200285,Final,1610612746,1610612743,2022,1610612746,104,0.544,0.559,0.5,22,33,1610612743,114,0.494,0.696,0.333,27,37,0
2022-11-23,22200260,Final,1610612766,1610612755,2022,1610612766,107,0.478,0.619,0.261,25,44,1610612755,101,0.442,0.889,0.237,20,45,1
2022-11-23,22200261,Final,1610612739,1610612757,2022,1610612739,114,0.554,0.87,0.444,22,39,1610612757,96,0.449,1,0.419,28,32,1
2022-11-23,22200262,Final,1610612754,1610612750,2022,1610612754,101,0.385,0.688,0.364,25,30,1610612750,115,0.61,0.765,0.364,31,50,0
2022-11-23,22200263,Final,1610612737,1610612758,2022,1610612737,115,0.446,0.957,0.367,23,47,1610612758,106,0.461,0.714,0.29,27,48,1
2022-11-23,22200264,Final,1610612738,1610612742,2022,1610612738,125,0.536,0.857,0.5,29,38,1610612742,112,0.537,0.619,0.355,20,35,1
2022-11-23,22200265,Final,1610612748,1610612764,2022,1610612748,113,0.419,0.864,0.39,20,53,1610612764,105,0.472,0.579,0.263,27,43,1
2022-11-23,22200266,Final,1610612761,1610612751,2022,1610612761,98,0.356,0.76,0.241,16,52,1610612751,112,0.549,0.714,0.447,32,39,0
2022-11-23,22200267,Final,1610612749,1610612741,2022,1610612749,113,0.456,0.76,0.316,24,48,1610612741,118,0.494,0.778,0.429,30,35,0
2022-11-23,22200268,Final,1610612760,1610612743,2022,1610612760,126,0.433,0.857,0.45,26,39,1610612743,131,0.477,0.805,0.368,31,55,0
2022-11-23,22200269,Final,1610612759,1610612740,2022,1610612759,110,0.482,0.643,0.294,31,37,1610612740,129,0.573,0.7,0.424,33,42,0
2022-11-23,22200270,Final,1610612762,1610612765,2022,1610612762,116,0.494,0.842,0.439,31,38,1610612765,125,0.494,0.926,0.5,24,38,0
2022-11-23,22200271,Final,1610612744,1610612746,2022,1610612744,124,0.495,0.692,0.373,36,45,1610612746,107,0.453,0.667,0.379,22,43,1
2022-11-22,22200256,Final,1610612755,1610612751,2022,1610612755,115,0.434,0.813,0.5,19,49,1610612751,106,0.55,0.692,0.321,31,35,1
2022-11-22,22200257,Final,1610612763,1610612758,2022,1610612763,109,0.451,0.633,0.267,26,49,1610612758,113,0.433,0.741,0.333,27,45,0
2022-11-22,22200258,Final,1610612743,1610612765,2022,1610612743,108,0.5,0.654,0.263,28,42,1610612765,110,0.511,0.857,0.286,27,40,0
2022-11-22,22200259,Final,1610612756,1610612747,2022,1610612756,115,0.471,0.6,0.471,23,49,1610612747,105,0.424,0.829,0.182,19,45,1
2022-11-21,22200248,Final,1610612739,1610612737,2022,1610612739,114,0.6,0.87,0.526,24,37,1610612737,102,0.437,0.882,0.324,24,35,1
2022-11-21,22200249,Final,1610612754,1610612753,2022,1610612754,123,0.5,0.889,0.283,32,48,1610612753,102,0.424,0.76,0.314,20,38,1
2022-11-21,22200250,Final,1610612741,1610612738,2022,1610612741,121,0.517,0.75,0.483,26,51,1610612738,107,0.437,0.706,0.38,28,38,1
2022-11-21,22200251,Final,1610612749,1610612757,2022,1610612749,119,0.547,0.64,0.321,31,42,1610612757,111,0.473,0.789,0.276,19,40,1
2022-11-21,22200252,Final,1610612750,1610612748,2022,1610612750,105,0.435,0.85,0.298,30,40,1610612748,101,0.389,0.667,0.289,26,46,1
2022-11-21,22200253,Final,1610612740,1610612744,2022,1610612740,128,0.538,0.714,0.357,30,50,1610612744,83,0.378,0.895,0.233,17,34,1
2022-11-21,22200254,Final,1610612760,1610612752,2022,1610612760,119,0.489,0.781,0.333,25,38,1610612752,129,0.526,0.8,0.324,21,48,0
2022-11-21,22200255,Final,1610612746,1610612762,2022,1610612746,121,0.516,0.947,0.375,26,41,1610612762,114,0.449,0.917,0.316,22,45,1
2022-11-20,22200240,Final,1610612756,1610612752,2022,1610612756,116,0.426,0.722,0.436,35,60,1610612752,95,0.4,0.8,0.28,20,39,1
2022-11-20,22200241,Final,1610612764,1610612766,2022,1610612764,106,0.43,0.722,0.382,19,49,1610612766,102,0.39,0.696,0.25,19,51,1
2022-11-20,22200242,Final,1610612758,1610612765,2022,1610612758,137,0.553,0.886,0.343,29,41,1610612765,129,0.528,0.87,0.517,20,35,1
2022-11-20,22200243,Final,1610612751,1610612763,2022,1610612751,127,0.602,0.733,0.471,33,45,1610612763,115,0.434,0.548,0.324,28,44,1
2022-11-20,22200244,Final,1610612739,1610612748,2022,1610612739,113,0.53,0.75,0.351,31,49,1610612748,87,0.388,0.864,0.194,17,30,1
2022-11-20,22200245,Final,1610612745,1610612744,2022,1610612745,120,0.456,0.852,0.333,24,45,1610612744,127,0.535,0.733,0.511,38,40,0
2022-11-20,22200246,Final,1610612742,1610612743,2022,1610612742,97,0.449,0.571,0.357,24,36,1610612743,98,0.474,0.789,0.333,22,44,0
2022-11-20,22200247,Final,1610612747,1610612759,2022,1610612747,123,0.529,0.875,0.353,29,54,1610612759,92,0.39,0.3,0.206,26,44,1
2022-11-19,22200235,Final,1610612737,1610612761,2022,1610612737,124,0.5,0.781,0.28,23,50,1610612761,122,0.444,0.818,0.216,27,51,1
2022-11-19,22200237,Final,1610612755,1610612750,2022,1610612755,109,0.479,0.844,0.438,21,39,1610612750,112,0.471,0.833,0.333,28,43,0
2022-11-19,22200238,Final,1610612757,1610612762,2022,1610612757,113,0.47,0.815,0.31,27,43,1610612762,118,0.462,0.87,0.359,23,42,0
2022-11-19,22200239,Final,1610612746,1610612759,2022,1610612746,119,0.543,0.526,0.525,32,35,1610612759,97,0.414,0.857,0.269,22,43,1
2022-11-18,22200224,Final,1610612764,1610612748,2022,1610612764,107,0.427,0.714,0.326,33,54,1610612748,106,0.357,0.781,0.256,23,53,1
2022-11-18,22200225,Final,1610612739,1610612766,2022,1610612739,132,0.533,0.813,0.286,25,50,1610612766,122,0.4,0.833,0.318,24,53,1
2022-11-18,22200226,Final,1610612755,1610612749,2022,1610612755,110,0.513,0.654,0.464,28,41,1610612749,102,0.456,0.381,0.333,22,42,1
2022-11-18,22200227,Final,1610612741,1610612753,2022,1610612741,107,0.461,0.8,0.238,27,46,1610612753,108,0.494,0.909,0.429,25,41,0
2022-11-18,22200228,Final,1610612745,1610612754,2022,1610612745,91,0.337,0.844,0.214,15,49,1610612754,99,0.402,0.778,0.293,25,45,0
2022-11-18,22200229,Final,1610612763,1610612760,2022,1610612763,121,0.419,0.725,0.359,26,57,1610612760,110,0.469,0.818,0.324,34,43,1
2022-11-18,22200230,Final,1610612742,1610612743,2022,1610612742,127,0.597,0.786,0.406,29,44,1610612743,99,0.422,0.722,0.333,24,36,1
2022-11-18,22200231,Final,1610612740,1610612738,2022,1610612740,109,0.494,0.769,0.371,24,37,1610612738,117,0.482,0.882,0.435,28,46,0
2022-11-18,22200232,Final,1610612762,1610612756,2022,1610612762,134,0.56,0.667,0.516,32,36,1610612756,133,0.521,0.929,0.3,29,42,1
2022-11-18,22200233,Final,1610612744,1610612752,2022,1610612744,111,0.451,0.55,0.36,32,51,1610612752,101,0.345,0.941,0.265,16,45,1
2022-11-18,22200234,Final,1610612747,1610612765,2022,1610612747,128,0.551,0.875,0.35,29,44,1610612765,121,0.467,0.75,0.324,27,37,1
2022-11-17,22200221,Final,1610612757,1610612751,2022,1610612757,107,0.387,0.815,0.361,22,39,1610612751,109,0.506,0.783,0.379,32,47,0
2022-11-17,22200222,Final,1610612758,1610612759,2022,1610612758,130,0.578,0.917,0.4,28,37,1610612759,112,0.548,0.75,0.423,29,32,1
2022-11-17,22200223,Final,1610612746,1610612765,2022,1610612746,96,0.407,0.792,0.367,17,51,1610612765,91,0.375,0.792,0.194,15,43,1
2022-11-16,22200211,Final,1610612766,1610612754,2022,1610612766,113,0.457,0.833,0.364,29,44,1610612754,125,0.537,0.839,0.393,27,34,0
2022-11-16,22200212,Final,1610612753,1610612750,2022,1610612753,108,0.452,0.882,0.257,21,47,1610612750,126,0.523,0.786,0.333,28,40,0
2022-11-16,22200213,Final,1610612764,1610612760,2022,1610612764,120,0.512,0.882,0.5,32,41,1610612760,121,0.543,0.654,0.516,24,37,0
2022-11-16,22200214,Final,1610612737,1610612738,2022,1610612737,101,0.416,0.769,0.219,21,45,1610612738,126,0.545,0.9,0.457,29,49,0
2022-11-16,22200215,Final,1610612761,1610612748,2022,1610612761,112,0.512,0.773,0.269,23,42,1610612748,104,0.545,0.864,0.371,19,23,1
2022-11-16,22200216,Final,1610612749,1610612739,2022,1610612749,113,0.477,0.556,0.41,26,52,1610612739,98,0.429,0.824,0.429,22,34,1
2022-11-16,22200217,Final,1610612740,1610612741,2022,1610612740,124,0.506,0.875,0.515,30,46,1610612741,110,0.494,0.647,0.344,25,37,1
2022-11-16,22200218,Final,1610612742,1610612745,2022,1610612742,92,0.304,0.947,0.218,21,38,1610612745,101,0.467,0.875,0.455,21,56,0
2022-11-16,22200219,Final,1610612743,1610612752,2022,1610612743,103,0.439,0.85,0.368,18,42,1610612752,106,0.44,0.774,0.235,24,40,0
2022-11-16,22200220,Final,1610612756,1610612744,2022,1610612756,130,0.512,0.84,0.525,33,47,1610612744,119,0.457,1,0.429,30,40,1
2022-11-15,22200206,Final,1610612740,1610612763,2022,1610612740,113,0.473,0.75,0.474,31,43,1610612763,102,0.413,0.68,0.257,16,51,1
2022-11-15,22200207,Final,1610612742,1610612746,2022,1610612742,103,0.438,0.667,0.395,20,34,1610612746,101,0.531,0.808,0.429,23,40,1
2022-11-15,22200208,Final,1610612762,1610612752,2022,1610612762,111,0.434,0.833,0.326,29,49,1610612752,118,0.473,0.76,0.344,26,43,0
2022-11-15,22200209,Final,1610612757,1610612759,2022,1610612757,117,0.519,0.769,0.469,22,39,1610612759,110,0.518,0.765,0.31,34,38,1
2022-11-15,22200210,Final,1610612758,1610612751,2022,1610612758,153,0.596,0.84,0.488,39,43,1610612751,121,0.494,0.909,0.393,25,29,1
2022-11-14,22200199,Final,1610612765,1610612761,2022,1610612765,111,0.455,0.721,0.323,23,39,1610612761,115,0.488,0.964,0.296,27,42,0
2022-11-14,22200200,Final,1610612753,1610612766,2022,1610612753,105,0.409,0.826,0.389,23,48,1610612766,112,0.477,0.875,0.2,22,37,0
2022-11-14,22200201,Final,1610612738,1610612760,2022,1610612738,126,0.479,0.828,0.27,25,46,1610612760,122,0.48,0.81,0.367,21,51,1
2022-11-14,22200202,Final,1610612748,1610612756,2022,1610612748,113,0.458,0.88,0.455,23,42,1610612756,112,0.485,0.5,0.389,22,45,1
2022-11-14,22200203,Final,1610612745,1610612746,2022,1610612745,106,0.453,0.613,0.3,20,40,1610612746,122,0.506,0.788,0.368,25,44,0
2022-11-14,22200204,Final,1610612749,1610612737,2022,1610612749,106,0.415,0.78,0.207,21,46,1610612737,121,0.478,0.867,0.35,23,45,0
2022-11-14,22200205,Final,1610612744,1610612759,2022,1610612744,132,0.534,0.938,0.511,35,40,1610612759,95,0.36,0.684,0.25,18,53,1
2022-11-13,22200192,Final,1610612752,1610612760,2022,1610612752,135,0.495,0.879,0.323,25,35,1610612760,145,0.625,0.9,0.548,31,38,0
2022-11-13,22200193,Final,1610612739,1610612750,2022,1610612739,124,0.449,0.692,0.5,22,40,1610612750,129,0.561,0.735,0.5,30,47,0
2022-11-13,22200194,Final,1610612764,1610612763,2022,1610612764,102,0.419,0.524,0.475,26,47,1610612763,92,0.396,0.7,0.321,21,51,1
2022-11-13,22200195,Final,1610612755,1610612762,2022,1610612755,105,0.482,0.808,0.174,21,39,1610612762,98,0.394,0.565,0.297,23,50,1
2022-11-13,22200196,Final,1610612741,1610612743,2022,1610612741,103,0.494,0.81,0.273,24,36,1610612743,126,0.6,0.81,0.481,33,36,0
2022-11-13,22200197,Final,1610612758,1610612744,2022,1610612758,122,0.516,0.632,0.432,31,45,1610612744,115,0.467,0.938,0.34,27,43,1
2022-11-13,22200198,Final,1610612747,1610612751,2022,1610612747,116,0.484,0.85,0.407,25,45,1610612751,103,0.45,0.774,0.259,22,41,1
2022-11-12,22200184,Final,1610612746,1610612751,2022,1610612746,95,0.4,0.8,0.355,22,46,1610612751,110,0.482,0.667,0.457,27,41,0
2022-11-12,22200185,Final,1610612764,1610612762,2022,1610612764,121,0.5,0.85,0.444,27,46,1610612762,112,0.468,0.909,0.35,33,42,1
2022-11-12,22200186,Final,1610612765,1610612738,2022,1610612765,108,0.416,0.857,0.421,23,50,1610612738,117,0.429,0.875,0.375,27,42,0
2022-11-12,22200187,Final,1610612754,1610612761,2022,1610612754,118,0.5,0.739,0.442,33,51,1610612761,104,0.394,0.793,0.2,14,43,1
2022-11-12,22200188,Final,1610612755,1610612737,2022,1610612755,121,0.55,0.806,0.333,24,31,1610612737,109,0.449,0.852,0.25,20,43,1
2022-11-12,22200189,Final,1610612748,1610612766,2022,1610612748,132,0.527,0.857,0.39,32,46,1610612766,115,0.511,0.875,0.29,25,37,1
2022-11-12,22200190,Final,1610612742,1610612757,2022,1610612742,117,0.506,0.808,0.326,26,40,1610612757,112,0.45,0.771,0.419,20,44,1
2022-11-12,22200191,Final,1610612740,1610612745,2022,1610612740,119,0.488,0.871,0.276,28,36,1610612745,106,0.506,0.778,0.333,24,43,1
2022-11-11,22200176,Final,1610612738,1610612743,2022,1610612738,131,0.556,0.75,0.432,30,46,1610612743,112,0.457,0.8,0.414,26,38,1
2022-11-11,22200177,Final,1610612753,1610612756,2022,1610612753,114,0.524,0.867,0.455,23,50,1610612756,97,0.4,0.889,0.31,22,38,1
2022-11-11,22200178,Final,1610612752,1610612765,2022,1610612752,121,0.447,0.931,0.25,23,47,1610612765,112,0.463,0.756,0.226,22,43,1
2022-11-11,22200179,Final,1610612760,1610612761,2022,1610612760,132,0.559,0.765,0.417,31,44,1610612761,113,0.432,0.722,0.367,20,39,1
2022-11-11,22200180,Final,1610612759,1610612749,2022,1610612759,111,0.506,0.867,0.387,22,50,1610612749,93,0.327,0.739,0.279,22,48,1
2022-11-11,22200181,Final,1610612763,1610612750,2022,1610612763,114,0.5,0.704,0.212,25,46,1610612750,103,0.468,0.864,0.333,29,33,1
2022-11-11,22200182,Final,1610612744,1610612739,2022,1610612744,106,0.488,0.786,0.417,29,44,1610612739,101,0.402,0.731,0.267,25,46,1
2022-11-11,22200183,Final,1610612747,1610612758,2022,1610612747,114,0.477,0.769,0.4,22,41,1610612758,120,0.517,0.857,0.333,27,40,0
2022-11-10,22200172,Final,1610612764,1610612742,2022,1610612764,113,0.488,0.95,0.4,25,52,1610612742,105,0.43,0.619,0.383,19,41,1
2022-11-10,22200173,Final,1610612737,1610612755,2022,1610612737,104,0.443,0.87,0.231,19,54,1610612755,95,0.386,0.833,0.2,15,45,1
2022-11-10,22200174,Final,1610612748,1610612766,2022,1610612748,117,0.433,0.806,0.278,21,38,1610612766,112,0.489,0.6,0.359,23,50,1
2022-11-10,22200175,Final,1610612740,1610612757,2022,1610612740,95,0.418,0.792,0.357,19,45,1610612757,106,0.435,0.769,0.353,25,46,0
2022-11-09,22200161,Final,1610612753,1610612742,2022,1610612753,94,0.493,0.667,0.381,20,49,1610612742,87,0.376,0.632,0.262,17,29,1
2022-11-09,22200159,Final,1610612766,1610612757,2022,1610612766,95,0.374,0.708,0.25,21,42,1610612757,105,0.533,0.56,0.324,28,45,0
2022-11-09,22200160,Final,1610612754,1610612743,2022,1610612754,119,0.469,0.789,0.333,28,44,1610612743,122,0.489,0.923,0.429,27,47,0
2022-11-09,22200162,Final,1610612737,1610612762,2022,1610612737,119,0.468,0.818,0.286,24,54,1610612762,125,0.468,0.833,0.436,27,47,0
2022-11-09,22200163,Final,1610612738,1610612765,2022,1610612738,128,0.534,0.762,0.391,31,43,1610612765,112,0.416,0.775,0.212,15,48,1
2022-11-09,22200164,Final,1610612751,1610612752,2022,1610612751,112,0.483,0.7,0.412,30,55,1610612752,85,0.322,0.654,0.279,21,46,1
2022-11-09,22200165,Final,1610612761,1610612745,2022,1610612761,116,0.412,0.85,0.341,19,50,1610612745,109,0.44,0.839,0.257,29,49,1
2022-11-09,22200166,Final,1610612741,1610612740,2022,1610612741,111,0.506,0.889,0.259,23,35,1610612740,115,0.5,0.778,0.158,20,50,0
2022-11-09,22200167,Final,1610612750,1610612756,2022,1610612750,117,0.526,0.813,0.333,26,38,1610612756,129,0.485,0.95,0.457,31,36,0
2022-11-09,22200168,Final,1610612760,1610612749,2022,1610612760,132,0.45,0.737,0.4,24,55,1610612749,136,0.472,0.864,0.472,27,55,0
2022-11-09,22200169,Final,1610612759,1610612763,2022,1610612759,122,0.48,0.696,0.324,30,39,1610612763,124,0.51,0.769,0.438,24,53,0
2022-11-09,22200170,Final,1610612746,1610612747,2022,1610612746,114,0.506,0.769,0.364,24,41,1610612747,101,0.455,0.647,0.313,26,43,1
2022-11-09,22200171,Final,1610612758,1610612739,2022,1610612758,127,0.526,0.857,0.436,30,24,1610612739,120,0.535,0.85,0.423,24,42,1
2022-11-07,22200144,Final,1610612766,1610612764,2022,1610612766,100,0.416,0.688,0.156,27,45,1610612764,108,0.525,0.633,0.263,21,47,0
2022-11-07,22200145,Final,1610612753,1610612745,2022,1610612753,127,0.549,0.806,0.48,27,37,1610612745,134,0.529,0.72,0.5,31,40,0
2022-11-07,22200146,Final,1610612765,1610612760,2022,1610612765,112,0.419,0.758,0.273,20,58,1610612760,103,0.402,0.647,0.303,23,46,1
2022-11-07,22200147,Final,1610612754,1610612740,2022,1610612754,129,0.5,0.913,0.458,33,45,1610612740,122,0.495,0.706,0.412,32,43,1
2022-11-07,22200148,Final,1610612755,1610612756,2022,1610612755,100,0.388,0.839,0.375,22,48,1610612756,88,0.438,0.818,0.316,19,37,1
2022-11-07,22200149,Final,1610612737,1610612749,2022,1610612737,117,0.465,0.824,0.379,23,48,1610612749,98,0.414,0.813,0.325,21,41,1
2022-11-07,22200150,Final,1610612748,1610612757,2022,1610612748,107,0.476,0.867,0.359,28,32,1610612757,110,0.528,0.857,0.432,27,37,0
2022-11-07,22200151,Final,1610612741,1610612761,2022,1610612741,111,0.525,0.818,0.321,30,49,1610612761,97,0.424,0.727,0.321,24,31,1
2022-11-07,22200152,Final,1610612763,1610612738,2022,1610612763,106,0.451,0.643,0.341,27,45,1610612738,109,0.463,0.75,0.324,26,45,0
2022-11-07,22200153,Final,1610612750,1610612752,2022,1610612750,107,0.469,0.833,0.268,28,39,1610612752,120,0.438,0.92,0.396,26,43,0
2022-11-07,22200154,Final,1610612759,1610612743,2022,1610612759,109,0.524,0.611,0.364,31,38,1610612743,115,0.534,0.65,0.333,33,40,0
2022-11-07,22200155,Final,1610612742,1610612751,2022,1610612742,96,0.444,0.833,0.429,18,41,1610612751,94,0.438,0.737,0.345,22,34,1
2022-11-07,22200156,Final,1610612744,1610612758,2022,1610612744,116,0.5,0.667,0.368,28,48,1610612758,113,0.407,0.862,0.35,24,43,1
2022-11-07,22200157,Final,1610612762,1610612747,2022,1610612762,139,0.558,0.773,0.421,30,41,1610612747,116,0.488,0.9,0.375,15,33,1
2022-11-07,22200158,Final,1610612746,1610612739,2022,1610612746,119,0.506,0.786,0.447,19,31,1610612739,117,0.518,0.714,0.485,29,48,1
2022-11-06,22200140,Final,1610612747,1610612739,2022,1610612747,100,0.46,0.571,0.296,24,43,1610612739,114,0.44,0.889,0.25,19,48,0
2022-11-06,22200141,Final,1610612761,1610612741,2022,1610612761,113,0.427,0.75,0.27,28,52,1610612741,104,0.455,0.846,0.361,27,46,1
2022-11-06,22200142,Final,1610612763,1610612764,2022,1610612763,103,0.429,0.8,0.31,20,50,1610612764,97,0.427,0.7,0.195,25,49,1
2022-11-06,22200143,Final,1610612746,1610612762,2022,1610612746,102,0.494,0.615,0.242,22,32,1610612762,110,0.467,0.962,0.375,18,42,0
2022-11-05,22200132,Final,1610612753,1610612758,2022,1610612753,123,0.543,0.95,0.174,27,48,1610612758,126,0.505,0.654,0.375,24,36,0
2022-11-05,22200133,Final,1610612766,1610612751,2022,1610612766,94,0.372,0.696,0.333,22,50,1610612751,98,0.393,0.909,0.333,23,41,0
2022-11-05,22200134,Final,1610612737,1610612740,2022,1610612737,124,0.456,0.84,0.25,28,50,1610612740,121,0.435,0.714,0.304,23,59,1
2022-11-05,22200135,Final,1610612752,1610612738,2022,1610612752,118,0.511,0.938,0.407,22,44,1610612738,133,0.534,1,0.529,30,34,0
2022-11-05,22200136,Final,1610612749,1610612760,2022,1610612749,108,0.422,0.882,0.362,23,55,1610612760,94,0.429,0.625,0.343,22,38,1
